,ID,trial,system_time,launch_ori,launch_speed,true_pos,straight_pos,click_pos,prediction_error,score,reaction_time,ID_Index
239,2,48,2024-04-20 11:00:10,180,534.4444444444445,"[-136.47916666666666, -71.3318626680516]","[-136.47916666666666, -62.99999999999997]","[-129, -66]",9.18513437782703,98,463,2 2024-04-20 10_57_51
240,2,1,2024-04-20 14:31:14,270,534.4444444444445,"[93.99999999999996, -293.47916666666663]","[93.99999999999996, -293.47916666666663]","[94, -294]",0.5208333333333712,99,1003,2 2024-04-20 14_31_11
241,2,2,2024-04-20 14:31:17,0,267.22222222222223,"[324.47916666666663, -96.3274506722065]","[324.47916666666663, -63.0]","[325, -69]",27.332413497585435,95,957,2 2024-04-20 14_31_11
242,2,3,2024-04-20 14:31:21,0,534.4444444444445,"[324.47916666666663, -71.33186266805163]","[324.47916666666663, -63.0]","[329, -68]",5.615981024410092,99,1205,2 2024-04-20 14_31_11
243,2,4,2024-04-20 14:31:25,225,534.4444444444445,"[-114.82905249449112, -293.47916666666663]","[-136.47916666666666, -293.4791666666666]","[-137, -283]",24.522721042327404,95,1528,2 2024-04-20 14_31_11
244,2,5,2024-04-20 14:31:29,90,534.4444444444445,"[94.00000000000001, 167.47916666666666]","[94.00000000000001, 167.47916666666666]","[92, 169]",2.512555278551671,99,2942,2 2024-04-20 14_31_11
245,2,6,2024-04-20 14:31:34,90,267.22222222222223,"[94.00000000000004, -293.47916666666663]","[94.00000000000001, 167.47916666666666]","[98, 161]",454.49676889283575,60,1556,2 2024-04-20 14_31_11
246,2,7,2024-04-20 14:31:38,135,267.22222222222223,"[-136.47916666666666, 47.05122587703157]","[-136.47916666666663, 167.47916666666666]","[-127, 150]",103.38425747722144,82,2192,2 2024-04-20 14_31_11
247,2,8,2024-04-20 14:31:42,315,534.4444444444445,"[302.82905249449095, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[325, -272]",30.869167691832583,94,2007,2 2024-04-20 14_31_11
248,2,9,2024-04-20 14:31:48,315,267.22222222222223,"[274.13604909950885, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[307, -296]",32.96048952130926,94,3423,2 2024-04-20 14_31_11
249,2,10,2024-04-20 14:31:53,90,534.4444444444445,"[94.00000000000001, 167.47916666666666]","[94.00000000000001, 167.47916666666666]","[93, 160]",7.545722896302094,98,2269,2 2024-04-20 14_31_11
250,2,11,2024-04-20 14:31:57,270,534.4444444444445,"[93.99999999999996, -293.47916666666663]","[93.99999999999996, -293.47916666666663]","[103, -287]",11.089616796555449,98,1333,2 2024-04-20 14_31_11
251,2,12,2024-04-20 14:32:01,225,534.4444444444445,"[-114.82905249449112, -293.47916666666663]","[-136.47916666666666, -293.4791666666666]","[-142, -272]",34.63545855105085,94,1842,2 2024-04-20 14_31_11
252,2,13,2024-04-20 14:32:06,270,267.22222222222223,"[93.99999999999996, -293.47916666666663]","[93.99999999999996, -293.47916666666663]","[95, -293]",1.1088736151809608,99,2599,2 2024-04-20 14_31_11
253,2,14,2024-04-20 14:32:11,0,267.22222222222223,"[324.47916666666663, -96.3274506722065]","[324.47916666666663, -63.0]","[325, -109]",12.68324776334795,97,2151,2 2024-04-20 14_31_11
254,2,15,2024-04-20 14:32:16,135,267.22222222222223,"[-136.47916666666666, 47.05122587703157]","[-136.47916666666663, 167.47916666666666]","[-136, 47]",0.4818970688042093,99,3316,2 2024-04-20 14_31_11
255,2,16,2024-04-20 14:32:20,270,267.22222222222223,"[93.99999999999996, -293.47916666666663]","[93.99999999999996, -293.47916666666663]","[93, -295]",1.8201467050152325,99,1679,2 2024-04-20 14_31_11
256,2,17,2024-04-20 14:32:25,45,267.22222222222223,"[324.47916666666663, 47.0512258770316]","[324.47916666666663, 167.47916666666666]","[325, 92]",44.95179153847759,92,1843,2 2024-04-20 14_31_11
257,2,18,2024-04-20 14:32:28,135,534.4444444444445,"[-136.47916666666666, 137.3721814692579]","[-136.47916666666663, 167.47916666666666]","[-131, 135]",5.970637510701982,99,1766,2 2024-04-20 14_31_11
258,2,19,2024-04-20 14:32:32,0,534.4444444444445,"[324.47916666666663, -71.33186266805163]","[324.47916666666663, -63.0]","[320, -63]",9.459538548314598,98,1478,2 2024-04-20 14_31_11
259,2,20,2024-04-20 14:32:40,90,267.22222222222223,"[94.00000000000004, -293.47916666666663]","[94.00000000000001, 167.47916666666666]","[92, 162]",455.4835576256964,60,4811,2 2024-04-20 14_31_11
260,2,21,2024-04-20 14:32:43,225,267.22222222222223,"[-86.13604909950897, -293.47916666666663]","[-136.47916666666666, -293.4791666666666]","[-92, -293]",5.883495632514229,99,1231,2 2024-04-20 14_31_11
261,2,22,2024-04-20 14:32:48,315,267.22222222222223,"[274.13604909950885, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[292, -291]",18.035160357930543,97,1877,2 2024-04-20 14_31_11
262,2,23,2024-04-20 14:32:53,45,267.22222222222223,"[324.47916666666663, 47.0512258770316]","[324.47916666666663, 167.47916666666666]","[320, 51]",5.971243681344977,99,2927,2 2024-04-20 14_31_11
263,2,24,2024-04-20 14:32:58,135,267.22222222222223,"[-136.47916666666666, 47.05122587703157]","[-136.47916666666663, 167.47916666666666]","[-139, 32]",15.260865017942766,97,1835,2 2024-04-20 14_31_11
264,2,25,2024-04-20 14:33:02,45,267.22222222222223,"[324.47916666666663, 47.0512258770316]","[324.47916666666663, 167.47916666666666]","[325, 30]",17.059178505152676,97,1604,2 2024-04-20 14_31_11
265,2,26,2024-04-20 14:33:06,180,267.22222222222223,"[-136.47916666666666, -96.32745067220647]","[-136.47916666666666, -62.99999999999997]","[-130, -64]",32.97034527660253,94,1739,2 2024-04-20 14_31_11
266,2,27,2024-04-20 14:33:11,180,267.22222222222223,"[-136.47916666666666, -96.32745067220647]","[-136.47916666666666, -62.99999999999997]","[-134, -67]",29.432051071779124,95,2153,2 2024-04-20 14_31_11
267,2,28,2024-04-20 14:33:15,225,267.22222222222223,"[-86.13604909950897, -293.47916666666663]","[-136.47916666666666, -293.4791666666666]","[-91, -290]",5.980185536990614,99,1664,2 2024-04-20 14_31_11
268,2,29,2024-04-20 14:33:19,315,534.4444444444445,"[302.82905249449095, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[305, -285]",8.752672759379642,98,1988,2 2024-04-20 14_31_11
269,2,30,2024-04-20 14:33:24,315,534.4444444444445,"[302.82905249449095, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[303, -291]",2.485053401991734,99,1788,2 2024-04-20 14_31_11
270,2,31,2024-04-20 14:33:31,90,267.22222222222223,"[94.00000000000004, -293.47916666666663]","[94.00000000000001, 167.47916666666666]","[180, -285]",86.41699061736125,85,5505,2 2024-04-20 14_31_11
271,2,32,2024-04-20 14:33:37,90,534.4444444444445,"[94.00000000000001, 167.47916666666666]","[94.00000000000001, 167.47916666666666]","[97, 160]",8.058407660808527,98,3219,2 2024-04-20 14_31_11
272,2,33,2024-04-20 14:33:40,180,534.4444444444445,"[-136.47916666666666, -71.3318626680516]","[-136.47916666666666, -62.99999999999997]","[-139, -65]",6.815209867752423,98,1216,2 2024-04-20 14_31_11
273,2,34,2024-04-20 14:33:44,180,267.22222222222223,"[-136.47916666666666, -96.32745067220647]","[-136.47916666666666, -62.99999999999997]","[-131, -104]",9.428111186687184,98,1145,2 2024-04-20 14_31_11
274,2,35,2024-04-20 14:33:48,45,534.4444444444445,"[324.47916666666663, 137.3721814692579]","[324.47916666666663, 167.47916666666666]","[323, 117]",20.42580994340622,96,1558,2 2024-04-20 14_31_11
275,2,36,2024-04-20 14:33:51,180,534.4444444444445,"[-136.47916666666666, -71.3318626680516]","[-136.47916666666666, -62.99999999999997]","[-144, -68]",8.225827792175924,98,1328,2 2024-04-20 14_31_11
276,2,37,2024-04-20 14:33:55,315,267.22222222222223,"[274.13604909950885, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[231, -288]",43.48264020590688,92,1143,2 2024-04-20 14_31_11
277,2,38,2024-04-20 14:33:58,270,267.22222222222223,"[93.99999999999996, -293.47916666666663]","[93.99999999999996, -293.47916666666663]","[105, -288]",12.289071053627756,97,822,2 2024-04-20 14_31_11
278,2,39,2024-04-20 14:34:01,225,267.22222222222223,"[-86.13604909950897, -293.47916666666663]","[-136.47916666666666, -293.4791666666666]","[-81, -294]",5.162389728960611,99,948,2 2024-04-20 14_31_11
279,2,40,2024-04-20 14:34:05,180,534.4444444444445,"[-136.47916666666666, -71.3318626680516]","[-136.47916666666666, -62.99999999999997]","[-134, -64]",7.7396690849337855,98,994,2 2024-04-20 14_31_11
280,2,41,2024-04-20 14:34:08,225,534.4444444444445,"[-114.82905249449112, -293.47916666666663]","[-136.47916666666666, -293.4791666666666]","[-115, -293]",0.5087472300505584,99,1096,2 2024-04-20 14_31_11
281,2,42,2024-04-20 14:34:11,270,534.4444444444445,"[93.99999999999996, -293.47916666666663]","[93.99999999999996, -293.47916666666663]","[87, -290]",7.816943180965535,98,911,2 2024-04-20 14_31_11
282,2,43,2024-04-20 14:34:14,0,534.4444444444445,"[324.47916666666663, -71.33186266805163]","[324.47916666666663, -63.0]","[323, -69]",2.761433962714032,99,928,2 2024-04-20 14_31_11
283,2,44,2024-04-20 14:34:18,0,267.22222222222223,"[324.47916666666663, -96.3274506722065]","[324.47916666666663, -63.0]","[324, -113]",16.679433497039163,97,1039,2 2024-04-20 14_31_11
284,2,45,2024-04-20 14:34:22,45,534.4444444444445,"[324.47916666666663, 137.3721814692579]","[324.47916666666663, 167.47916666666666]","[315, 82]",56.17769202591783,90,1440,2 2024-04-20 14_31_11
285,2,46,2024-04-20 14:34:26,45,534.4444444444445,"[324.47916666666663, 137.3721814692579]","[324.47916666666663, 167.47916666666666]","[320, 129]",9.495070119907632,98,1509,2 2024-04-20 14_31_11
286,2,47,2024-04-20 14:34:29,135,534.4444444444445,"[-136.47916666666666, 137.3721814692579]","[-136.47916666666663, 167.47916666666666]","[-139, 119]",18.54431591172313,96,1464,2 2024-04-20 14_31_11
287,2,48,2024-04-20 14:34:32,135,534.4444444444445,"[-136.47916666666666, 137.3721814692579]","[-136.47916666666663, 167.47916666666666]","[-144, 136]",7.644986331730926,98,1252,2 2024-04-20 14_31_11
288,2,1,2024-04-20 17:57:54,135,534.4444444444445,"[-136.47916666666666, 137.3721814692579]","[-136.47916666666663, 167.47916666666666]","[-139, 161]",23.761910891511324,96,1388,2 2024-04-20 17_57_50
289,2,2,2024-04-20 17:57:57,180,267.22222222222223,"[-136.47916666666666, -96.32745067220647]","[-136.47916666666666, -62.99999999999997]","[-141, -70]",26.712779580665927,95,822,2 2024-04-20 17_57_50
290,2,3,2024-04-20 17:58:02,135,267.22222222222223,"[-136.47916666666666, 47.05122587703157]","[-136.47916666666663, 167.47916666666666]","[-140, 153]",106.00725921143749,82,2026,2 2024-04-20 17_57_50
291,2,4,2024-04-20 17:58:05,225,267.22222222222223,"[-86.13604909950897, -293.47916666666663]","[-136.47916666666666, -293.4791666666666]","[-134, -301]",48.45122010674648,91,915,2 2024-04-20 17_57_50
292,2,5,2024-04-20 17:58:09,315,534.4444444444445,"[302.82905249449095, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[319, -288]",17.073980513841523,97,1068,2 2024-04-20 17_57_50
293,2,6,2024-04-20 17:58:12,45,267.22222222222223,"[324.47916666666663, 47.0512258770316]","[324.47916666666663, 167.47916666666666]","[315, 169]",122.31663055688384,79,517,2 2024-04-20 17_57_50
294,2,7,2024-04-20 17:58:16,315,534.4444444444445,"[302.82905249449095, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[315, -296]",12.429262402745447,97,1451,2 2024-04-20 17_57_50
295,2,8,2024-04-20 17:58:19,180,534.4444444444445,"[-136.47916666666666, -71.3318626680516]","[-136.47916666666666, -62.99999999999997]","[-142, -66]",7.675178187208872,98,850,2 2024-04-20 17_57_50
296,2,9,2024-04-20 17:58:21,0,534.4444444444445,"[324.47916666666663, -71.33186266805163]","[324.47916666666663, -63.0]","[330, -70]",5.679212873364976,99,966,2 2024-04-20 17_57_50
297,2,10,2024-04-20 17:58:25,225,267.22222222222223,"[-86.13604909950897, -293.47916666666663]","[-136.47916666666666, -293.4791666666666]","[-145, -297]",58.9691528087061,90,735,2 2024-04-20 17_57_50
298,2,11,2024-04-20 17:58:29,135,267.22222222222223,"[-136.47916666666666, 47.05122587703157]","[-136.47916666666663, 167.47916666666666]","[-131, 171]",124.06981854563888,79,912,2 2024-04-20 17_57_50
299,2,12,2024-04-20 17:58:32,135,534.4444444444445,"[-136.47916666666666, 137.3721814692579]","[-136.47916666666663, 167.47916666666666]","[-144, 163]",26.708575714036613,95,1547,2 2024-04-20 17_57_50
300,2,13,2024-04-20 17:58:36,315,267.22222222222223,"[274.13604909950885, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[317, -296]",42.938012151171606,92,1146,2 2024-04-20 17_57_50
301,2,14,2024-04-20 17:58:40,0,267.22222222222223,"[324.47916666666663, -96.3274506722065]","[324.47916666666663, -63.0]","[333, -68]",29.58122820777963,95,1029,2 2024-04-20 17_57_50
302,2,15,2024-04-20 17:58:43,270,534.4444444444445,"[93.99999999999996, -293.47916666666663]","[93.99999999999996, -293.47916666666663]","[100, -295]",6.189744261904397,98,1079,2 2024-04-20 17_57_50
303,2,16,2024-04-20 17:58:46,45,534.4444444444445,"[324.47916666666663, 137.3721814692579]","[324.47916666666663, 167.47916666666666]","[320, 166]",28.976109605274456,95,1298,2 2024-04-20 17_57_50
304,2,17,2024-04-20 17:58:50,135,267.22222222222223,"[-136.47916666666666, 47.05122587703157]","[-136.47916666666663, 167.47916666666666]","[-141, 167]",120.03393831592246,80,1315,2 2024-04-20 17_57_50
305,2,18,2024-04-20 17:58:53,90,267.22222222222223,"[94.00000000000004, -293.47916666666663]","[94.00000000000001, 167.47916666666666]","[89, 163]",456.50654935136953,60,729,2 2024-04-20 17_57_50
306,2,19,2024-04-20 17:58:57,0,267.22222222222223,"[324.47916666666663, -96.3274506722065]","[324.47916666666663, -63.0]","[328, -64]",32.51861519691538,94,1190,2 2024-04-20 17_57_50
307,2,20,2024-04-20 17:59:00,270,267.22222222222223,"[93.99999999999996, -293.47916666666663]","[93.99999999999996, -293.47916666666663]","[93, -302]",8.579312367226468,98,1045,2 2024-04-20 17_57_50
308,2,21,2024-04-20 17:59:04,315,267.22222222222223,"[274.13604909950885, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[330, -294]",55.866378776269336,90,1128,2 2024-04-20 17_57_50
309,2,22,2024-04-20 17:59:08,90,534.4444444444445,"[94.00000000000001, 167.47916666666666]","[94.00000000000001, 167.47916666666666]","[98, 167]",4.028597857126512,99,1374,2 2024-04-20 17_57_50
310,2,23,2024-04-20 17:59:11,45,534.4444444444445,"[324.47916666666663, 137.3721814692579]","[324.47916666666663, 167.47916666666666]","[322, 167]",29.73136219973273,95,1490,2 2024-04-20 17_57_50
311,2,24,2024-04-20 17:59:15,135,534.4444444444445,"[-136.47916666666666, 137.3721814692579]","[-136.47916666666663, 167.47916666666666]","[-129, 160]",23.831829671428363,96,1228,2 2024-04-20 17_57_50
312,2,25,2024-04-20 17:59:18,315,534.4444444444445,"[302.82905249449095, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[318, -291]",15.37217992270524,97,853,2 2024-04-20 17_57_50
313,2,26,2024-04-20 17:59:21,45,267.22222222222223,"[324.47916666666663, 47.0512258770316]","[324.47916666666663, 167.47916666666666]","[325, 162]",114.94995406582083,80,721,2 2024-04-20 17_57_50
314,2,27,2024-04-20 17:59:24,90,534.4444444444445,"[94.00000000000001, 167.47916666666666]","[94.00000000000001, 167.47916666666666]","[101, 167]",7.016380882937032,98,1039,2 2024-04-20 17_57_50
315,2,28,2024-04-20 17:59:28,90,267.22222222222223,"[94.00000000000004, -293.47916666666663]","[94.00000000000001, 167.47916666666666]","[88, 164]",457.5185110288192,60,829,2 2024-04-20 17_57_50
316,2,29,2024-04-20 17:59:31,0,534.4444444444445,"[324.47916666666663, -71.33186266805163]","[324.47916666666663, -63.0]","[330, -69]",5.993094709505075,99,1043,2 2024-04-20 17_57_50
317,2,30,2024-04-20 17:59:34,270,267.22222222222223,"[93.99999999999996, -293.47916666666663]","[93.99999999999996, -293.47916666666663]","[90, -299]",6.817594934758483,98,749,2 2024-04-20 17_57_50
318,2,31,2024-04-20 17:59:37,225,534.4444444444445,"[-114.82905249449112, -293.47916666666663]","[-136.47916666666666, -293.4791666666666]","[-134, -296]",19.33597240775394,96,1066,2 2024-04-20 17_57_50
319,2,32,2024-04-20 17:59:40,45,534.4444444444445,"[324.47916666666663, 137.3721814692579]","[324.47916666666663, 167.47916666666666]","[320, 166]",28.976109605274456,95,1000,2 2024-04-20 17_57_50
320,2,33,2024-04-20 17:59:43,90,267.22222222222223,"[94.00000000000004, -293.47916666666663]","[94.00000000000001, 167.47916666666666]","[96, 172]",465.48346329455615,60,497,2 2024-04-20 17_57_50
321,2,34,2024-04-20 17:59:46,315,267.22222222222223,"[274.13604909950885, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[334, -290]",59.96496658975855,90,584,2 2024-04-20 17_57_50
322,2,35,2024-04-20 17:59:49,0,267.22222222222223,"[324.47916666666663, -96.3274506722065]","[324.47916666666663, -63.0]","[318, -70]",27.11299060583156,95,463,2 2024-04-20 17_57_50
323,2,36,2024-04-20 17:59:52,45,267.22222222222223,"[324.47916666666663, 47.0512258770316]","[324.47916666666663, 167.47916666666666]","[319, 162]",115.0792854502248,80,664,2 2024-04-20 17_57_50
324,2,37,2024-04-20 17:59:55,90,534.4444444444445,"[94.00000000000001, 167.47916666666666]","[94.00000000000001, 167.47916666666666]","[98, 169]",4.279361404202465,99,770,2 2024-04-20 17_57_50
325,2,38,2024-04-20 17:59:58,225,267.22222222222223,"[-86.13604909950897, -293.47916666666663]","[-136.47916666666666, -293.4791666666666]","[-129, -295]",42.890922359253175,92,470,2 2024-04-20 17_57_50
326,2,39,2024-04-20 18:00:01,0,534.4444444444445,"[324.47916666666663, -71.33186266805163]","[324.47916666666663, -63.0]","[327, -69]",3.4339749849259955,99,498,2 2024-04-20 17_57_50
327,2,40,2024-04-20 18:00:04,180,534.4444444444445,"[-136.47916666666666, -71.3318626680516]","[-136.47916666666666, -62.99999999999997]","[-135, -68]",3.645441381579694,99,691,2 2024-04-20 17_57_50
328,2,41,2024-04-20 18:00:06,270,534.4444444444445,"[93.99999999999996, -293.47916666666663]","[93.99999999999996, -293.47916666666663]","[89, -296]",5.599517898394844,99,745,2 2024-04-20 17_57_50
329,2,42,2024-04-20 18:00:09,180,534.4444444444445,"[-136.47916666666666, -71.3318626680516]","[-136.47916666666666, -62.99999999999997]","[-135, -58]",13.413668261425196,97,609,2 2024-04-20 17_57_50
330,2,43,2024-04-20 18:00:12,270,267.22222222222223,"[93.99999999999996, -293.47916666666663]","[93.99999999999996, -293.47916666666663]","[85, -286]",11.702048283432111,98,266,2 2024-04-20 17_57_50
331,2,44,2024-04-20 18:00:14,180,267.22222222222223,"[-136.47916666666666, -96.32745067220647]","[-136.47916666666666, -62.99999999999997]","[-127, -65]",32.730165998875925,94,387,2 2024-04-20 17_57_50
332,2,45,2024-04-20 18:00:17,180,267.22222222222223,"[-136.47916666666666, -96.32745067220647]","[-136.47916666666666, -62.99999999999997]","[-127, -65]",32.730165998875925,94,1014,2 2024-04-20 17_57_50
333,2,46,2024-04-20 18:00:20,225,534.4444444444445,"[-114.82905249449112, -293.47916666666663]","[-136.47916666666666, -293.4791666666666]","[-134, -293]",19.176934816425213,96,747,2 2024-04-20 17_57_50
334,2,47,2024-04-20 18:00:23,225,534.4444444444445,"[-114.82905249449112, -293.47916666666663]","[-136.47916666666666, -293.4791666666666]","[-126, -292]",11.268451632705032,98,1566,2 2024-04-20 17_57_50
335,2,48,2024-04-20 18:00:26,270,534.4444444444445,"[93.99999999999996, -293.47916666666663]","[93.99999999999996, -293.47916666666663]","[91, -293]",3.038025788969565,99,399,2 2024-04-20 17_57_50
336,3,1,2024-04-20 13:19:27,180,267.22222222222223,"[-136.47916666666666, -96.32745067220647]","[-136.47916666666666, -62.99999999999997]","[-134, -71]",25.448497498166034,95,636,3 2024-04-20 13_19_24
337,3,2,2024-04-20 13:19:29,90,534.4444444444445,"[94.00000000000001, 167.47916666666666]","[94.00000000000001, 167.47916666666666]","[90, 172]",6.036384184905561,98,786,3 2024-04-20 13_19_24
338,3,3,2024-04-20 13:19:32,45,267.22222222222223,"[324.47916666666663, 47.0512258770316]","[324.47916666666663, 167.47916666666666]","[318, 160]",113.13445618632628,81,586,3 2024-04-20 13_19_24
339,3,4,2024-04-20 13:19:34,0,534.4444444444445,"[324.47916666666663, -71.33186266805163]","[324.47916666666663, -63.0]","[315, -67]",10.422074403366304,98,586,3 2024-04-20 13_19_24
340,3,5,2024-04-20 13:19:37,0,267.22222222222223,"[324.47916666666663, -96.3274506722065]","[324.47916666666663, -63.0]","[317, -67]",30.26610805766877,94,538,3 2024-04-20 13_19_24
341,3,6,2024-04-20 13:19:42,135,267.22222222222223,"[-136.47916666666666, 47.05122587703157]","[-136.47916666666663, 167.47916666666666]","[-110, 166]",121.86040018282426,79,2101,3 2024-04-20 13_19_24
342,3,7,2024-04-20 13:19:45,45,267.22222222222223,"[324.47916666666663, 47.0512258770316]","[324.47916666666663, 167.47916666666666]","[317, 124]",77.31139484613759,87,957,3 2024-04-20 13_19_24
343,3,8,2024-04-20 13:19:48,225,534.4444444444445,"[-114.82905249449112, -293.47916666666663]","[-136.47916666666666, -293.4791666666666]","[-103, -287]",13.487256341149248,97,1002,3 2024-04-20 13_19_24
344,3,9,2024-04-20 13:19:51,225,267.22222222222223,"[-86.13604909950897, -293.47916666666663]","[-136.47916666666666, -293.4791666666666]","[-111, -289]",25.264183905477857,95,602,3 2024-04-20 13_19_24
345,3,10,2024-04-20 13:19:55,270,534.4444444444445,"[93.99999999999996, -293.47916666666663]","[93.99999999999996, -293.47916666666663]","[92, -290]",4.013053786637305,99,1921,3 2024-04-20 13_19_24
346,3,11,2024-04-20 13:19:58,180,534.4444444444445,"[-136.47916666666666, -71.3318626680516]","[-136.47916666666666, -62.99999999999997]","[-129, -63]",11.196332861568983,98,489,3 2024-04-20 13_19_24
347,3,12,2024-04-20 13:20:02,135,534.4444444444445,"[-136.47916666666666, 137.3721814692579]","[-136.47916666666663, 167.47916666666666]","[-102, 162]",42.371480734226665,92,2329,3 2024-04-20 13_19_24
348,3,13,2024-04-20 13:20:05,270,267.22222222222223,"[93.99999999999996, -293.47916666666663]","[93.99999999999996, -293.47916666666663]","[91, -290]",4.5939743898332654,99,403,3 2024-04-20 13_19_24
349,3,14,2024-04-20 13:20:08,180,534.4444444444445,"[-136.47916666666666, -71.3318626680516]","[-136.47916666666666, -62.99999999999997]","[-142, -61]",11.71439229691079,98,850,3 2024-04-20 13_19_24
350,3,15,2024-04-20 13:20:11,0,267.22222222222223,"[324.47916666666663, -96.3274506722065]","[324.47916666666663, -63.0]","[325, -67]",29.332075110564823,95,671,3 2024-04-20 13_19_24
351,3,16,2024-04-20 13:20:14,90,534.4444444444445,"[94.00000000000001, 167.47916666666666]","[94.00000000000001, 167.47916666666666]","[94, 166]",1.4791666666666572,99,653,3 2024-04-20 13_19_24
352,3,17,2024-04-20 13:20:18,225,534.4444444444445,"[-114.82905249449112, -293.47916666666663]","[-136.47916666666666, -293.4791666666666]","[-91, -292]",23.87491731531213,96,1688,3 2024-04-20 13_19_24
353,3,18,2024-04-20 13:20:21,180,267.22222222222223,"[-136.47916666666666, -96.32745067220647]","[-136.47916666666666, -62.99999999999997]","[-135, -59]",37.3567464819112,93,615,3 2024-04-20 13_19_24
354,3,19,2024-04-20 13:20:24,270,267.22222222222223,"[93.99999999999996, -293.47916666666663]","[93.99999999999996, -293.47916666666663]","[90, -284]",10.288566503378563,98,354,3 2024-04-20 13_19_24
355,3,20,2024-04-20 13:20:27,135,534.4444444444445,"[-136.47916666666666, 137.3721814692579]","[-136.47916666666663, 167.47916666666666]","[-104, 160]",39.58427009332503,93,1561,3 2024-04-20 13_19_24
356,3,21,2024-04-20 13:20:31,90,267.22222222222223,"[94.00000000000004, -293.47916666666663]","[94.00000000000001, 167.47916666666666]","[90, 166]",459.4965773547115,60,439,3 2024-04-20 13_19_24
357,3,22,2024-04-20 13:20:35,45,534.4444444444445,"[324.47916666666663, 137.3721814692579]","[324.47916666666663, 167.47916666666666]","[315, 133]",10.438897043968096,98,1753,3 2024-04-20 13_19_24
358,3,23,2024-04-20 13:20:39,315,534.4444444444445,"[302.82905249449095, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[298, -290]",5.951835741096478,99,1877,3 2024-04-20 13_19_24
